frame,center
1,260.0
2,258.0
3,257.0
4,256.0
5,257.0
6,255.0
7,254.0
8,250.0
9,253.0
10,254.0
11,250.0
12,252.0
13,252.0
14,251.0
15,253.0
16,251.0
17,252.0
18,249.0
19,249.0
20,248.0
21,247.0
22,249.0
23,249.0
24,250.0
25,250.0
26,249.0
27,253.0
28,256.0
29,260.0
30,260.0
31,262.0
32,265.0
33,269.0
34,265.0
35,264.0
36,261.0
37,259.0
38,260.0
39,260.0
40,260.0
41,259.0
42,261.0
43,257.0
44,262.0
45,261.0
46,263.0
47,265.0
48,262.0
49,262.0
50,261.0
51,262.0
52,264.0
53,264.0
54,259.0
55,262.0
56,262.0
57,262.0
58,261.0
59,261.0
60,260.0
