frame,center
1,350.0
2,344.0
3,342.0
4,339.0
5,335.0
6,333.0
7,332.0
8,331.0
9,333.0
10,333.0
11,341.0
12,336.0
13,339.0
14,350.0
15,344.0
16,344.0
17,346.0
18,349.0
19,348.0
20,347.0
21,346.0
22,342.0
23,345.0
24,349.0
25,353.0
26,354.0
27,353.0
28,345.0
29,352.0
30,351.0
31,351.0
32,353.0
33,351.0
34,351.0
35,346.0
36,339.0
37,357.0
38,356.0
39,355.0
40,357.0
41,356.0
42,354.0
43,356.0
44,342.0
45,360.0
46,353.0
47,347.0
48,342.0
49,352.0
50,354.0
51,357.0
52,360.0
53,361.0
54,357.0
55,360.0
56,361.0
57,342.0
58,352.0
59,349.0
60,353.0
