frame,center
1,304.0
2,295.0
3,293.0
4,294.0
5,298.0
6,296.0
7,295.0
8,293.0
9,295.0
10,296.0
11,294.0
12,293.0
13,297.0
14,292.0
15,297.0
16,293.0
17,296.0
18,295.0
19,298.0
20,298.0
21,298.0
22,300.0
23,299.0
24,298.0
25,300.0
26,299.0
27,302.0
28,302.0
29,303.0
30,302.0
31,302.0
32,302.0
33,306.0
34,305.0
35,306.0
36,306.0
37,306.0
38,305.0
39,304.0
40,304.0
41,305.0
42,304.0
43,306.0
44,307.0
45,305.0
46,306.0
47,306.0
48,308.0
49,309.0
50,309.0
51,309.0
52,309.0
53,309.0
54,308.0
55,310.0
56,308.0
57,309.0
58,309.0
59,313.0
60,314.0
