frame,center
1,331.0
2,330.0
3,329.0
4,333.0
5,331.0
6,334.0
7,330.0
8,327.0
9,332.0
10,333.0
11,329.0
12,328.0
13,333.0
14,333.0
15,329.0
16,331.0
17,335.0
18,335.0
19,338.0
20,336.0
21,332.0
22,329.0
23,334.0
24,332.0
25,345.0
26,331.0
27,329.0
28,332.0
29,333.0
30,334.0
31,336.0
32,331.0
33,327.0
34,332.0
35,332.0
36,330.0
37,326.0
38,326.0
39,328.0
40,332.0
41,332.0
42,333.0
43,331.0
44,324.0
45,332.0
46,336.0
47,331.0
48,340.0
49,329.0
50,329.0
51,342.0
52,328.0
53,330.0
54,325.0
55,335.0
56,332.0
57,336.0
58,329.0
59,333.0
60,335.0
