frame,center
1,145.0
2,144.0
3,144.0
4,144.0
5,144.0
6,145.0
7,143.0
8,142.0
9,142.0
10,143.0
11,142.0
12,142.0
13,141.0
14,142.0
15,142.0
16,142.0
17,141.0
18,143.0
19,142.0
20,144.0
21,144.0
22,145.0
23,144.0
24,144.0
25,144.0
26,145.0
27,145.0
28,145.0
29,144.0
30,146.0
31,145.0
32,146.0
33,145.0
34,145.0
35,145.0
36,146.0
37,146.0
38,144.0
39,143.0
40,144.0
41,144.0
42,143.0
43,144.0
44,142.0
45,143.0
46,144.0
47,142.0
48,143.0
49,142.0
50,141.0
51,142.0
52,143.0
53,143.0
54,142.0
55,142.0
56,144.0
57,144.0
58,141.0
59,146.0
60,144.0
61,143.0
62,145.0
63,145.0
64,145.0
65,145.0
66,148.0
67,145.0
68,147.0
69,145.0
70,146.0
