frame,center
1,106.0
2,107.0
3,112.0
4,106.0
5,105.0
6,105.0
7,107.0
8,108.0
9,109.0
10,107.0
11,105.0
12,103.0
13,105.0
14,105.0
15,105.0
16,105.0
17,105.0
18,103.0
19,102.0
20,104.0
21,105.0
22,104.0
23,104.0
24,104.0
25,103.0
26,103.0
27,105.0
28,104.0
29,104.0
30,105.0
31,106.0
32,106.0
33,107.0
34,107.0
35,106.0
36,106.0
37,105.0
38,106.0
39,107.0
40,107.0
41,106.0
42,106.0
43,107.0
44,106.0
45,106.0
46,106.0
47,108.0
48,104.0
49,103.0
50,104.0
51,107.0
52,105.0
53,102.0
54,102.0
55,106.0
56,104.0
57,102.0
58,101.0
59,106.0
60,105.0
61,106.0
62,107.0
63,107.0
64,104.0
65,104.0
66,104.0
67,103.0
68,103.0
69,101.0
70,100.0
71,101.0
72,101.0
73,103.0
74,102.0
75,101.0
76,104.0
77,105.0
78,104.0
79,103.0
