frame,center
1,222.0
2,222.0
3,224.0
4,219.0
5,225.0
6,222.0
7,225.0
8,223.0
9,224.0
10,224.0
11,229.0
12,228.0
13,230.0
14,226.0
15,221.0
16,221.0
17,221.0
18,220.0
19,219.0
20,221.0
21,221.0
22,220.0
23,219.0
24,224.0
25,220.0
26,219.0
27,221.0
28,220.0
29,221.0
30,220.0
31,222.0
32,221.0
33,220.0
34,221.0
35,221.0
36,224.0
37,224.0
38,221.0
39,221.0
40,219.0
41,223.0
42,222.0
43,221.0
44,220.0
45,220.0
46,223.0
47,225.0
48,226.0
49,227.0
50,223.0
51,224.0
52,224.0
53,223.0
54,225.0
55,218.0
56,226.0
57,243.0
58,243.0
59,243.0
60,226.0
61,226.0
