frame,center
1,450.0
2,449.0
3,450.0
4,449.0
5,449.0
6,450.0
7,452.0
8,450.0
9,449.0
10,451.0
11,450.0
12,450.0
13,452.0
14,450.0
15,450.0
16,449.0
17,440.0
18,449.0
19,452.0
20,453.0
21,455.0
22,453.0
23,452.0
24,454.0
25,453.0
26,452.0
27,451.0
28,450.0
29,450.0
30,450.0
31,445.0
32,451.0
33,450.0
34,450.0
35,450.0
36,453.0
37,453.0
38,450.0
39,453.0
40,451.0
41,457.0
42,457.0
43,459.0
44,461.0
45,455.0
46,456.0
47,458.0
48,458.0
49,457.0
50,457.0
51,455.0
52,454.0
53,454.0
54,454.0
55,454.0
56,455.0
57,454.0
58,454.0
59,455.0
60,454.0
61,453.0
