frame,center
1,343.0
2,343.0
3,342.0
4,342.0
5,344.0
6,340.0
7,344.0
8,340.0
9,342.0
10,342.0
11,343.0
12,342.0
13,342.0
14,342.0
15,341.0
16,342.0
17,343.0
18,342.0
19,342.0
20,342.0
21,343.0
22,341.0
23,342.0
24,343.0
25,342.0
26,342.0
27,342.0
28,343.0
29,343.0
30,345.0
31,344.0
32,340.0
33,338.0
34,340.0
35,343.0
36,340.0
37,339.0
38,342.0
39,341.0
40,342.0
41,341.0
42,341.0
43,342.0
44,342.0
45,341.0
46,339.0
47,341.0
48,339.0
49,340.0
50,340.0
51,338.0
52,339.0
53,337.0
54,338.0
55,340.0
56,340.0
57,341.0
58,343.0
59,342.0
60,341.0
61,341.0
