frame,center
1,439.0
2,437.0
3,440.0
4,437.0
5,440.0
6,440.0
7,441.0
8,441.0
9,444.0
10,443.0
11,442.0
12,441.0
13,442.0
14,441.0
15,441.0
16,443.0
17,442.0
18,442.0
19,442.0
20,441.0
21,443.0
22,443.0
23,441.0
24,441.0
25,442.0
26,442.0
27,443.0
28,440.0
29,440.0
30,440.0
31,441.0
32,439.0
33,438.0
34,440.0
35,441.0
36,441.0
37,439.0
38,440.0
39,441.0
40,439.0
41,443.0
42,442.0
43,442.0
44,441.0
45,440.0
46,441.0
47,440.0
48,439.0
49,441.0
50,430.0
51,439.0
52,440.0
53,440.0
54,439.0
55,440.0
56,441.0
57,441.0
58,439.0
59,441.0
60,440.0
61,439.0
