frame,center
1,109.0
2,107.0
3,107.0
4,109.0
5,110.0
6,108.0
7,107.0
8,109.0
9,109.0
10,107.0
11,107.0
12,108.0
13,106.0
14,108.0
15,107.0
16,107.0
17,106.0
18,106.0
19,107.0
20,107.0
21,106.0
22,107.0
23,107.0
24,106.0
25,108.0
26,107.0
27,107.0
28,108.0
29,107.0
30,107.0
31,107.0
32,106.0
33,106.0
34,105.0
35,105.0
36,104.0
37,105.0
38,106.0
39,105.0
40,107.0
41,106.0
42,106.0
43,105.0
44,105.0
45,104.0
46,103.0
47,104.0
48,104.0
49,104.0
50,107.0
51,106.0
52,106.0
53,106.0
54,105.0
55,105.0
56,106.0
57,105.0
58,104.0
59,105.0
60,106.0
61,105.0
62,105.0
63,105.0
64,104.0
65,105.0
66,107.0
67,107.0
68,107.0
69,107.0
70,107.0
71,107.0
72,107.0
73,110.0
74,112.0
