frame,center
1,222.0
2,222.0
3,222.0
4,222.0
5,224.0
6,224.0
7,222.0
8,225.0
9,225.0
10,224.0
11,223.0
12,224.0
13,224.0
14,225.0
15,221.0
16,223.0
17,222.0
18,222.0
19,223.0
20,222.0
21,222.0
22,221.0
23,223.0
24,223.0
25,223.0
26,223.0
27,224.0
28,224.0
29,221.0
30,223.0
31,223.0
32,222.0
33,222.0
34,222.0
35,225.0
36,224.0
37,224.0
38,224.0
39,223.0
40,225.0
41,224.0
42,225.0
43,222.0
44,222.0
45,222.0
46,223.0
47,222.0
48,221.0
49,223.0
50,221.0
51,225.0
52,222.0
53,220.0
54,223.0
55,222.0
56,222.0
57,220.0
58,222.0
59,220.0
60,222.0
61,222.0
62,223.0
63,223.0
64,223.0
65,222.0
