frame,center
1,390.0
2,390.0
3,393.0
4,392.0
5,393.0
6,398.0
7,406.0
8,409.0
9,413.0
10,414.0
11,414.0
12,414.0
13,414.0
14,412.0
15,411.0
16,409.0
17,411.0
18,415.0
19,414.0
20,414.0
21,414.0
22,411.0
23,409.0
24,409.0
25,409.0
26,410.0
27,405.0
28,404.0
29,403.0
30,403.0
31,403.0
32,401.0
33,401.0
34,402.0
35,402.0
36,403.0
37,407.0
38,402.0
39,402.0
40,403.0
41,406.0
42,406.0
43,402.0
44,406.0
45,403.0
46,403.0
47,403.0
48,404.0
49,410.0
50,410.0
51,411.0
52,409.0
53,410.0
54,410.0
55,410.0
56,406.0
57,407.0
58,408.0
59,405.0
60,408.0
61,410.0
