frame,center
1,469.0
2,468.0
3,468.0
4,468.0
5,464.0
6,464.0
7,460.0
8,463.0
9,462.0
10,460.0
11,460.0
12,460.0
13,458.0
14,460.0
15,464.0
16,463.0
17,463.0
18,466.0
19,462.0
20,458.0
21,457.0
22,457.0
23,457.0
24,457.0
25,458.0
26,459.0
27,460.0
28,462.0
29,459.0
30,458.0
31,458.0
32,460.0
33,459.0
34,458.0
35,459.0
36,457.0
37,453.0
38,455.0
39,456.0
40,454.0
41,454.0
42,456.0
43,453.0
44,453.0
45,454.0
46,455.0
47,453.0
48,453.0
49,454.0
50,454.0
51,455.0
52,452.0
53,451.0
54,451.0
55,453.0
56,453.0
57,453.0
58,455.0
59,453.0
60,451.0
61,446.0
