frame,center
1,135.0
2,134.0
3,130.0
4,130.0
5,129.0
6,128.0
7,128.0
8,128.0
9,127.0
10,123.0
11,121.0
12,125.0
13,125.0
14,125.0
15,126.0
16,126.0
17,127.0
18,127.0
19,128.0
20,126.0
21,127.0
22,127.0
23,128.0
24,126.0
25,126.0
26,127.0
27,125.0
28,125.0
29,125.0
30,126.0
31,131.0
32,132.0
33,133.0
34,133.0
35,130.0
36,130.0
37,131.0
38,131.0
39,132.0
40,131.0
41,131.0
42,130.0
43,125.0
44,124.0
45,125.0
46,130.0
47,131.0
48,127.0
49,127.0
50,128.0
51,126.0
52,125.0
53,132.0
54,127.0
55,128.0
56,131.0
57,127.0
58,127.0
59,128.0
60,129.0
61,128.0
62,129.0
63,130.0
64,129.0
65,129.0
66,121.0
67,120.0
68,121.0
69,123.0
70,127.0
71,123.0
72,126.0
73,126.0
