frame,center
1,361.0
2,378.0
3,392.0
4,368.0
5,387.0
6,361.0
7,390.0
8,385.0
9,391.0
10,392.0
11,386.0
12,390.0
13,380.0
14,385.0
15,385.0
16,382.0
17,372.0
18,385.0
19,388.0
20,378.0
21,386.0
22,389.0
23,387.0
24,384.0
25,385.0
26,390.0
27,378.0
28,387.0
29,382.0
30,387.0
31,382.0
32,381.0
33,382.0
34,386.0
35,386.0
36,384.0
37,383.0
38,383.0
39,388.0
40,386.0
41,387.0
42,387.0
43,387.0
44,379.0
45,388.0
46,387.0
47,384.0
48,378.0
49,378.0
50,383.0
51,383.0
52,378.0
53,382.0
54,385.0
55,384.0
56,380.0
57,384.0
58,379.0
59,387.0
60,388.0
