frame,center
1,351.0
2,359.0
3,374.0
4,376.0
5,365.0
6,370.0
7,351.0
8,349.0
9,374.0
10,374.0
11,377.0
12,357.0
13,348.0
14,345.0
15,373.0
16,372.0
17,375.0
18,345.0
19,346.0
20,368.0
21,366.0
22,366.0
23,372.0
24,373.0
25,374.0
26,344.0
27,367.0
28,369.0
29,374.0
30,355.0
31,374.0
32,378.0
33,371.0
34,357.0
35,375.0
36,375.0
37,373.0
38,372.0
39,370.0
40,371.0
41,374.0
42,372.0
43,370.0
44,371.0
45,368.0
46,365.0
47,366.0
48,373.0
49,382.0
50,384.0
51,381.0
52,380.0
53,380.0
54,378.0
55,360.0
56,382.0
57,376.0
58,377.0
59,380.0
60,381.0
61,382.0
