frame,center
1,378.0
2,374.0
3,375.0
4,349.0
5,350.0
6,369.0
7,375.0
8,362.0
9,374.0
10,377.0
11,371.0
12,378.0
13,380.0
14,379.0
15,380.0
16,380.0
17,374.0
18,379.0
19,377.0
20,383.0
21,380.0
22,378.0
23,376.0
24,376.0
25,373.0
26,377.0
27,385.0
28,383.0
29,375.0
30,383.0
31,380.0
32,382.0
33,375.0
34,375.0
35,376.0
36,383.0
37,382.0
38,384.0
39,385.0
40,386.0
41,384.0
42,384.0
43,388.0
44,389.0
45,377.0
46,377.0
47,380.0
48,385.0
49,380.0
50,384.0
51,385.0
52,382.0
53,374.0
54,382.0
55,382.0
56,386.0
57,383.0
58,384.0
59,379.0
60,385.0
