frame,center
1,223.0
2,227.0
3,225.0
4,227.0
5,227.0
6,222.0
7,221.0
8,220.0
9,219.0
10,213.0
11,215.0
12,214.0
13,212.0
14,213.0
15,208.0
16,210.0
17,207.0
18,210.0
19,208.0
20,210.0
21,209.0
22,212.0
23,211.0
24,211.0
25,215.0
26,216.0
27,224.0
28,224.0
29,226.0
30,235.0
31,223.0
32,238.0
33,237.0
34,236.0
35,237.0
36,238.0
37,239.0
38,240.0
39,241.0
40,241.0
41,233.0
42,237.0
43,240.0
44,241.0
45,239.0
46,237.0
47,237.0
48,237.0
49,238.0
50,221.0
51,229.0
52,210.0
53,223.0
54,225.0
55,226.0
56,226.0
57,225.0
58,224.0
59,226.0
60,224.0
61,226.0
