frame,center
1,441.0
2,438.0
3,438.0
4,442.0
5,441.0
6,440.0
7,435.0
8,440.0
9,441.0
10,441.0
11,440.0
12,439.0
13,439.0
14,441.0
15,442.0
16,441.0
17,440.0
18,442.0
19,444.0
20,440.0
21,443.0
22,445.0
23,446.0
24,447.0
25,444.0
26,445.0
27,444.0
28,443.0
29,445.0
30,447.0
31,444.0
32,445.0
33,445.0
34,446.0
35,446.0
36,444.0
37,444.0
38,445.0
39,446.0
40,445.0
41,448.0
42,445.0
43,445.0
44,444.0
45,442.0
46,448.0
47,444.0
48,443.0
49,447.0
50,444.0
51,441.0
52,444.0
53,442.0
54,445.0
55,444.0
56,446.0
57,445.0
58,445.0
59,444.0
60,449.0
