frame,center,eyes_ratio,MOA
1,164.0,0.5333333333333333,0.9941724026247172
2,163.0,0.5166666666666666,0.9778024140774092
3,159.0,0.6599999999999999,0.9778024140774092
4,163.0,0.47,0.9955795027140816
5,162.0,0.3133333333333333,0.9946917938265512
6,162.0,0.3833333333333333,0.9946917938265512
7,162.0,0.3299999999999999,0.996037705314462
8,161.0,0.3,0.9919757504747456
9,161.0,0.3966666666666666,0.996037705314462
10,158.0,0.5533333333333333,0.9801548125884952
11,155.0,0.5333333333333333,0.9946917938265512
12,153.0,0.6,0.9828721869343218
13,163.0,0.425,0.9832820049844604
14,161.0,0.3866666666666666,0.9801548125884952
15,159.0,0.3833333333333333,0.9778024140774092
16,164.0,0.4216666666666667,0.9805806756909202
17,164.0,0.495,0.9561999555074318
18,161.0,0.4033333333333333,0.9941724026247172
19,160.0,0.495,0.981664958822398
20,163.0,0.4216666666666667,0.9946917938265512
21,166.0,0.3299999999999999,0.9578262852211512
22,162.0,0.495,0.981664958822398
23,162.0,0.3966666666666666,0.9946917938265512
24,159.0,0.62,0.9970544855015816
25,159.0,0.5733333333333333,0.9935326726564044
26,151.0,0.4533333333333333,-0.1414213562373094
27,154.0,1.0,0.9999999999999998
28,155.0,0.6666666666666667,0.9284766908852594
29,156.0,0.455,0.6
30,157.0,0.455,0.8320502943378437
31,154.0,0.5133333333333333,0.9647638212377322
32,152.0,0.475,0.9769000173962616
33,152.0,0.5133333333333333,0.994505452921406
34,150.0,0.5333333333333333,0.9801006064211448
35,150.0,0.27,0.9953500135553002
36,151.0,0.5133333333333333,0.9960532893488778
37,151.0,0.5333333333333333,0.9953500135553002
38,148.0,0.45,0.9982331517348172
39,149.0,0.3033333333333333,0.9850304671557042
40,151.0,0.425,0.9953500135553002
41,147.0,0.5866666666666667,0.9965457582448796
42,147.0,0.495,0.978549784986749
43,151.0,0.43,0.9828721869343218
44,159.0,0.3666666666666667,0.9953500135553002
45,159.0,0.3,0.9801548125884952
46,157.0,0.3966666666666666,0.9801548125884952
47,161.0,0.3,0.9946917938265512
48,159.0,0.3166666666666666,0.9801548125884952
49,157.0,0.3,0.996037705314462
50,152.0,0.3,0.9828721869343218
51,157.0,0.3966666666666666,0.9828721869343218
52,159.0,0.3866666666666666,0.996037705314462
53,159.0,0.3133333333333333,0.9953500135553002
54,157.0,0.45,0.9832820049844604
55,152.0,0.3166666666666666,0.9869328807756822
56,152.0,0.3,0.9828721869343218
57,157.0,0.3966666666666666,0.9828721869343218
58,159.0,0.3866666666666666,0.996037705314462
59,159.0,0.3133333333333333,0.9953500135553002
60,157.0,0.45,0.9832820049844604
61,152.0,0.3166666666666666,0.9869328807756822
62,152.0,0.3,0.9828721869343218
63,157.0,0.3966666666666666,0.9828721869343218
64,159.0,0.3866666666666666,0.996037705314462
65,159.0,0.3133333333333333,0.9953500135553002
66,157.0,0.45,0.9832820049844604
67,152.0,0.3166666666666666,0.9869328807756822
68,152.0,0.3,0.9828721869343218
69,157.0,0.3966666666666666,0.9828721869343218
70,152.0,0.3,0.9828721869343218
