frame,center,eyes_ratio,MOA
1,141.0,0.5778508771929824,0.9597374070082708
2,141.0,0.5164473684210527,0.9801006064211448
3,140.0,0.5372807017543859,0.9960532893488778
4,140.0,0.6107456140350878,0.9869328807756822
5,141.0,0.6107456140350878,0.970142500145332
6,141.0,0.6107456140350878,0.9890195807953914
7,141.0,0.6107456140350878,0.9828721869343218
8,144.0,0.3429276315789473,0.9647638212377322
9,144.0,0.3667763157894737,0.9828721869343218
10,145.0,0.3585526315789473,0.9761870601839528
11,140.0,0.6107456140350878,0.9828721869343218
12,141.0,0.7894736842105263,0.9890195807953914
13,141.0,0.4989035087719298,0.9711364222667794
14,139.0,0.5548245614035088,0.9838699100999074
15,140.0,0.6853070175438596,0.9801548125884952
16,142.0,0.4161184210526316,0.9801006064211448
17,141.0,0.4643640350877193,0.9691685310936222
18,142.0,0.4292763157894737,1.0000000000000002
19,141.0,0.75,1.0
20,142.0,1.0,0.970142500145332
21,142.0,0.8114035087719298,0.9922778767136676
22,141.0,0.8333333333333334,0.9909924304103233
23,141.0,0.8854166666666667,0.9998461420100132
24,141.0,0.8333333333333334,0.9899494936611664
25,141.0,0.9166666666666669,1.0000000000000002
26,141.0,0.8333333333333334,1.0
27,142.0,1.0,0.9922778767136676
28,140.0,0.8333333333333334,0.9907115796044094
29,141.0,0.4331140350877193,0.9919979117236188
30,146.0,0.3492324561403508,0.8574929257125441
31,143.0,0.9166666666666669,0.9726502311087318
32,143.0,0.5493421052631579,0.9946917938265512
33,144.0,0.8072916666666667,0.9801548125884952
34,142.0,0.4004934210526316,0.9801548125884952
35,141.0,0.4662828947368421,0.994505452921406
36,141.0,0.4682017543859649,0.9970544855015816
37,141.0,0.6666666666666666,0.9935326726564044
38,143.0,0.6666666666666666,1.0
39,142.0,0.6666666666666666,0.9955795027140816
40,141.0,0.6107456140350878,0.9973521339060822
41,141.0,0.4682017543859649,0.9801548125884952
42,140.0,0.4418859649122807,0.9761870601839528
43,140.0,0.3103070175438596,0.9761870601839528
44,143.0,0.6491228070175439,0.9968152785361252
45,143.0,0.5548245614035088,0.996037705314462
46,140.0,0.4292763157894737,0.9832820049844604
47,142.0,0.5164473684210527,0.994505452921406
48,142.0,0.4161184210526316,0.9953500135553002
49,141.0,0.4035087719298245,0.9869328807756822
50,144.0,0.2286184210526315,0.7893522173763263
51,143.0,0.3273026315789473,0.8682431421244593
52,145.0,0.3999451754385965,0.8682431421244593
53,145.0,0.4331140350877193,0.9363291775690444
54,145.0,0.3717105263157895,0.8232127859153064
55,146.0,0.3492324561403508,0.8574929257125441
56,143.0,0.9166666666666669,0.9726502311087318
57,143.0,0.5493421052631579,0.9946917938265512
58,144.0,0.8072916666666667,0.9801548125884952
59,142.0,0.4004934210526316,0.9801548125884952
60,141.0,0.4662828947368421,0.994505452921406
61,141.0,0.4682017543859649,0.9970544855015816
62,141.0,0.6666666666666666,0.9935326726564044
63,143.0,0.6666666666666666,1.0
64,142.0,0.6666666666666666,0.9955795027140816
65,141.0,0.6107456140350878,0.9973521339060822
66,141.0,0.4682017543859649,0.9801548125884952
67,140.0,0.4418859649122807,0.9761870601839528
68,140.0,0.3103070175438596,0.9761870601839528
69,143.0,0.6491228070175439,0.9968152785361252
70,146.0,0.3492324561403508,0.8574929257125441
