frame,center,eyes_ratio,MOA
1,144.0,0.3699229691876751,0.9021342216356464
2,145.0,0.428921568627451,0.9021342216356464
3,145.0,0.4105392156862745,0.6667948594698258
4,146.0,0.3956582633053221,0.6667948594698258
5,145.0,0.4747899159663865,0.5547001962252291
6,144.0,0.3700980392156863,0.667545015752026
7,143.0,0.4105392156862745,0.667545015752026
8,143.0,0.4438025210084033,0.8877545314489295
9,143.0,0.428921568627451,0.8944271909999159
10,143.0,0.4140406162464985,0.8944271909999159
11,145.0,0.4105392156862745,0.3457053588273563
12,145.0,0.4438025210084033,0.8729434821372647
13,145.0,0.428921568627451,0.4472135954999579
14,147.0,0.51890756302521,0.9496887635303416
15,147.0,0.5367647058823529,0.8944271909999159
16,145.0,0.4805672268907562,0.8944271909999159
17,145.0,0.4621848739495798,0.901340313144074
18,146.0,0.414390756302521,0.9138115486202572
19,145.0,0.4621848739495798,0.9427778841259972
20,145.0,0.4621848739495798,0.901340313144074
21,145.0,0.4473039215686274,0.847998304005088
22,144.0,0.5367647058823529,0.8741572761215377
23,141.0,0.4621848739495798,0.9427778841259972
24,142.0,0.4889705882352941,0.8882176431559486
25,144.0,0.4656862745098039,0.8831157194574105
26,141.0,0.4473039215686274,0.9427778841259972
27,137.0,0.2769607843137255,0.9021342216356464
28,144.0,0.5367647058823529,0.8741572761215377
29,144.0,0.4705882352941176,0.8741572761215377
30,146.0,0.4968487394957983,0.8918272423909417
31,145.0,0.4705882352941176,0.7808688094430304
32,143.0,0.3165266106442577,0.4103646773287979
33,143.0,0.3312324929971989,0.9021342216356464
34,143.0,0.4105392156862745,0.8729434821372647
35,144.0,0.3956582633053221,0.9899494936611664
36,145.0,0.3700980392156863,0.8436614877321075
37,145.0,0.428921568627451,0.9838699100999074
38,146.0,0.4105392156862745,0.8944271909999159
39,156.0,0.5992647058823529,0.8232127859153064
40,145.0,0.3700980392156863,0.8574929257125442
41,145.0,0.3872549019607842,0.9191450300180578
42,144.0,0.4522058823529412,0.6507913734559685
43,144.0,0.4105392156862745,0.667545015752026
44,147.0,0.5987394957983193,0.9578262852211512
45,147.0,0.5588235294117647,0.981664958822398
46,147.0,0.5588235294117647,0.9486832980505138
47,143.0,0.428921568627451,0.667545015752026
48,143.0,0.4473039215686274,0.5547001962252291
49,144.0,0.4105392156862745,0.667545015752026
50,145.0,0.4343487394957983,0.8574929257125442
51,144.0,0.3700980392156863,0.8877545314489295
52,152.0,0.2373949579831932,0.6
53,147.0,0.506827731092437,0.9566738804288584
54,148.0,0.7928921568627451,0.9963980072059784
55,145.0,0.8075980392156863,1.0000000000000002
56,146.0,1.0,0.9994449069791544
57,148.0,0.9761904761904762,0.9998461420100132
58,146.0,0.9889705882352942,0.9761870601839528
59,143.0,0.7928921568627451,0.9938837346736188
60,149.0,0.3431372549019608,0.8944271909999159
61,149.0,0.4140406162464985,0.7612432304867113
62,148.0,0.5147058823529411,0.7071067811865475
63,144.0,0.5766806722689075,0.8910394968592896
64,144.0,0.4359243697478991,0.9769000173962616
65,145.0,0.4543067226890757,0.9743911956946196
66,144.0,0.5024509803921569,0.9499257899463774
67,147.0,0.6207983193277311,0.9244805922890544
68,148.0,0.4138655462184873,0.9021342216356464
69,143.0,0.4175420168067227,0.982872186934322
70,144.0,0.4324229691876751,0.9363291775690448
