frame,eye_mouth_distance
1,62.09425570511874
2,62.060628699807616
3,62.54951648236334
4,62.355561408953065
5,62.05427630390927
6,62.51364430991896
7,62.91475211321339
8,63.65898306481444
9,61.57179261992265
10,62.31380239780581
11,63.58913676858751
12,63.26776967185497
13,62.5
14,62.5
15,64.07266720686246
16,63.43140509970748
17,62.907754719213266
18,63.72023420394713
19,62.0
20,69.24547120991538
21,62.829989472504806
22,63.411423632875554
23,63.0
24,61.67144763354249
25,62.33533321855556
26,61.77394048624809
27,61.18700224763061
28,65.00157954399053
29,61.214567426745795
30,62.34246157613029
31,62.459682329171194
32,62.66495570172073
33,62.84208046960245
34,61.96508402198283
35,61.998005962517496
36,62.76719603973036
37,61.97256570445742
38,61.941853781450725
39,61.4995047303479
40,63.56717728444084
41,62.2195054897228
42,62.2195054897228
43,62.36199971289942
44,64.53013185707663
45,64.81368662851237
46,72.37032710751942
47,72.16363275941272
48,68.67910496984844
49,68.6383484656222
50,65.8335006104512
51,64.81385105485676
52,59.38675655047079
53,59.77474907148685
54,61.00324801895382
55,76.88891530216173
56,73.7191520810011
57,73.90508176497279
58,83.71772541781877
59,64.96238736145985
60,67.13178161534836
61,65.80761869097309
62,
