frame,eye_mouth_distance
1,41.55203473674569
2,39.16402797324243
3,41.10818038230215
4,39.65828605166782
5,42.38891492431766
6,41.74145411732115
7,41.678962175287545
8,38.87626708596101
9,39.941584377293616
10,40.154152862044164
11,40.85604730150908
12,39.206081180123775
13,40.18031786076262
14,40.29389062477606
15,43.01025402412211
16,40.811788031189735
17,40.68398963020508
18,39.43629651810345
19,41.04096546454946
20,38.74503671890421
21,39.9303237943081
22,41.79640419310548
23,41.266876765260655
24,41.07907255257086
25,42.04193766401497
26,42.79161075747806
27,43.25
28,43.61660745571515
29,44.630295341179554
30,44.41844472544162
31,44.70061187960958
32,42.059191168243316
33,43.425544125259556
34,40.17626141184201
35,39.917276434029795
36,39.53886195598624
37,38.66869462796591
38,36.60847653521682
39,43.25
40,40.95285727237272
41,39.720016920413535
42,41.737568304593665
43,39.51726488045895
44,42.53006674588796
45,41.963333659050946
46,42.088529160235105
47,41.15361466505706
48,42.304909487499636
49,41.5049546943678
50,37.97335803124036
51,43.7652711534407
52,43.926031375466465
53,43.842624071167876
54,
55,
56,
57,
58,
59,
60,
61,
62,
