frame,eye_mouth_distance
1.0,59.94464028372891
2.0,57.71828899513521
3.0,57.13153682511963
4.0,64.72415496620276
5.0,55.37145735506442
6.0,60.84537614696938
7.0,56.783329044164745
8.0,58.13113334954979
9.0,61.5
10.0,62.208023154716905
11.0,55.61991533120523
12.0,54.34875794561699
13.0,54.34875794561699
14.0,56.92338622635866
15.0,60.4585074620079
16.0,57.627406189188996
17.0,59.551701215345915
18.0,60.086801173671866
19.0,59.16292421898699
20.0,58.644733849943975
21.0,57.43100901481861
22.0,57.09846225470007
23.0,56.10166207069409
24.0,50.31769050597522
25.0,53.47192409300804
26.0,63.78471678186309
27.0,52.2858215496002
28.0,61.10019126699864
29.0,56.81833998485147
30.0,53.85242707779666
31.0,55.92669766957577
32.0,52.1639665751247
33.0,53.363652684785244
34.0,56.00992763919245
35.0,57.360072899523296
36.0,56.466217711044045
37.0,56.10289788867394
38.0,52.98115073988377
39.0,54.672194158726796
40.0,55.9266787285851
41.0,53.70315841316494
42.0,54.80077554195743
43.0,55.52739124583465
44.0,56.26156458903643
45.0,55.15408935116818
46.0,55.6915958305546
47.0,58.23681480467717
48.0,56.091153352017685
49.0,55.81727368830775
50.0,55.117784098651875
51.0,55.46921376089199
52.0,54.06036757073541
53.0,55.26689642859282
54.0,55.68322875862639
55.0,54.89992697929437
56.0,54.311452629696916
57.0,52.96326223491385
58.0,56.31986367182265
59.0,58.582823875299304
60.0,60.546401124107135
61.0,56.982524156029015
62.0,61.68991798171988
,58.71364462617555
,58.820062434135814
,58.79263755962232
,58.31743681005914
,58.061399204516306
,58.527792535553935
,59.0878995176912
,58.509777016976614
,61.31951908404673
,59.473620507727034
,58.14736426198058
,60.09465671312877
