frame,eye_mouth_distance
1,41.68593047905428
2,43.40634966622258
3,43.47951218379913
4,43.64718607996389
5,41.180265400046345
6,40.584587604673
7,40.352833558413764
8,33.91196700614552
9,32.61194945969256
10,31.545546693358993
11,30.572926621940102
12,30.88689518416584
13,28.358011542709704
14,27.589259490549903
15,31.925219982380373
16,33.87569066772111
17,32.18223969403214
18,31.292291161511066
19,31.016196812684417
20,29.634074006797707
21,32.95391951860341
22,35.973135825496165
23,35.64931812724894
24,32.21262013970557
25,34.51555267415813
26,33.776710749012274
27,33.13003328588203
28,38.948997723273564
29,38.15733349161746
30,37.806187081865694
31,37.57233460764519
32,37.50661126564795
33,36.46944730230612
34,37.22689427399986
35,36.187598484878386
36,36.79090170213591
37,37.93927767406456
38,35.71651248143703
39,38.19784618755193
40,40.831914300954985
41,40.53388189814374
42,40.39573217538105
43,40.05476454675433
44,37.380878436752106
45,36.75
46,37.54171130293932
47,37.69950843532259
48,36.514912014772484
49,37.8419120995851
50,40.28414372136143
51,40.235282434129665
52,40.34718464205157
53,39.72067153557713
54,39.50901452624084
55,34.35831562313578
56,34.55906448901886
57,34.54087420998613
58,32.99920319102574
59,33.14392724189724
60,36.5
61,
62,
