frame,eye_mouth_distance
1.0,30.909331088459535
2.0,32.13690547622475
3.0,31.43423746833726
4.0,32.080518822929754
5.0,27.773917345950263
6.0,27.767868400937505
7.0,33.25
8.0,33.96918699005687
9.0,34.99115718986612
10.0,32.90764429617412
11.0,35.157378071242704
12.0,35.08359480188319
13.0,27.96587631455059
14.0,38.08095156468677
15.0,28.35334647087643
16.0,31.261300414387687
17.0,30.77872480089805
18.0,35.99464055884356
19.0,36.62847602895666
20.0,42.3069489549867
21.0,43.47787888306031
22.0,44.27189604493895
23.0,44.869565237646164
24.0,43.656464330360684
25.0,44.375561973227946
26.0,46.810103820246105
27.0,48.52060573841497
28.0,48.117433393164504
29.0,47.37942548522735
30.0,46.6541461725604
31.0,40.36113576726964
32.0,40.08811335662609
33.0,47.002148887045585
34.0,48.20712967209932
35.0,41.3648688118821
36.0,40.9665367884341
37.0,42.331721117629954
38.0,36.4664458850892
39.0,36.15196137520358
40.0,38.30329032118222
41.0,35.96361731095257
42.0,40.14265085281854
43.0,42.28240088456329
44.0,33.66272511497678
45.0,42.56644986965502
46.0,44.41470868456424
47.0,43.521555034157494
48.0,36.88412970899874
49.0,36.02778236038077
50.0,32.67412679574799
51.0,35.84122586972776
52.0,39.570932469300175
53.0,36.55251172946425
54.0,35.60449664876341
55.0,36.08226587808671
56.0,32.11267814870716
57.0,36.87867139906854
58.0,40.27978931609
59.0,40.97897186867631
60.0,40.38658705799118
61.0,39.34758287842185
62.0,41.38093330524536
,40.431304943480484
,41.311392927153726
,41.489618720090235
,38.528593423040725
,40.664762887661745
,41.96499747137216
,40.3651838382825
,35.4528398123143
,35.51550481952683
,35.743465507379256
,42.723892306528086
,42.73186605935506
,41.86018231179263
,43.54705422944181
,43.1583990363782
