frame,eye_mouth_distance
1,47.0552785519365
2,46.42932346050766
3,44.361124179785435
4,44.83996554419335
5,44.135649103500704
6,43.926640969966066
7,43.167741699886875
8,43.616755348103624
9,44.034172954277466
10,42.86489560246177
11,42.08708484856614
12,40.92038082711433
13,38.545593877602265
14,38.96727985993879
15,36.92120239658615
16,36.42351785501339
17,39.47960587168058
18,39.17661616176173
19,41.94914075292479
20,42.673482504802884
21,44.23058600967624
22,37.912506400397106
23,39.12849389674348
24,43.87981535644411
25,46.77842973403265
26,44.622747490478176
27,44.45903250426071
28,43.23394245830242
29,42.5860749568474
30,47.000351970169056
31,47.50893529899139
32,43.256253782219986
33,41.18550200584096
34,39.741647860468305
35,39.39099901315286
36,32.63319898011342
37,29.741611548444897
38,36.963291883403336
39,40.41991204625828
40,28.148917377011998
41,40.65551930365659
42,37.9274649577054
43,33.887953091304034
44,34.609295121737595
45,32.30318569753321
46,
47,
48,
49,
50,
51,
52,
53,
54,
55,
56,
57,
58,
59,
60,
61,
62,
