frame,eye_mouth_distance
1,28.981573243279332
2,30.293474803084354
3,28.916626630681357
4,29.51824080221335
5,29.115879513317555
6,27.886342451306447
7,40.67062855787425
8,43.628048602822886
9,28.909197336780142
10,30.234089641121745
11,40.906740844670715
12,29.20519655257696
13,30.032046486165132
14,29.661729942226142
15,28.567390169069274
16,38.00564499432261
17,39.07613992628317
18,40.82422337539723
19,38.42291270929782
20,35.58405314962789
21,32.458953575192815
22,30.869552679205537
23,34.80678310279888
24,34.752964533225814
25,30.19856464469141
26,32.77574901900651
27,34.13049162179391
28,29.60940103363706
29,41.70476403076055
30,35.853770492311405
31,41.90122873581562
32,40.92133430887202
33,28.480825172280916
34,31.219866897129553
35,31.327240649097686
36,29.474595729208687
37,23.13986064532221
38,41.8673481728967
39,27.108113525124836
40,27.786092345395343
41,42.50728344967433
42,40.96698748446071
43,36.29393954969469
44,27.911139675227343
45,28.29584533131496
46,25.111236578915328
47,27.32328902943311
48,33.33225550920273
49,29.225858382186118
50,25.855579127285367
51,38.13957446809772
52,35.45507043048666
53,35.715641146028865
54,37.58538253211797
55,29.225542816878125
56,33.84919034028538
57,42.48674880780389
58,40.2012998548756
59,47.1547217311444
60,
61,
62,
