frame,eye_mouth_distance
1.0,41.76381291994764
2.0,40.5934566092523
3.0,35.79412824200937
4.0,35.7273526766651
5.0,38.64871851368509
6.0,39.81203006073115
7.0,37.32787058255029
8.0,42.1840278889095
9.0,39.523008801531596
10.0,39.91514459778144
11.0,36.18514132104086
12.0,35.87620315614003
13.0,36.934818104730674
14.0,34.84245332499948
15.0,36.66677834649407
16.0,34.20105665419012
17.0,42.43353092128078
18.0,36.98844291710054
19.0,35.7779765277621
20.0,35.53796632357851
21.0,37.57309704065674
22.0,36.63350668656628
23.0,38.682932984829336
24.0,34.5603718136276
25.0,39.91603031272505
26.0,37.5
27.0,40.17452155282989
28.0,42.23551552441141
29.0,43.502343440921344
30.0,41.28075624829597
31.0,43.413589792994955
32.0,44.187001773832186
33.0,42.69326334099068
34.0,42.2465684082544
35.0,41.97937613586507
36.0,43.554445888106834
37.0,43.95261420689829
38.0,42.89355714967754
39.0,42.94947913591753
40.0,43.31767525849242
41.0,38.6802582914755
42.0,44.25
43.0,44.09773898509739
44.0,42.39786832806627
45.0,41.676322699790774
46.0,46.972009093032504
47.0,35.543528408587754
48.0,43.529071613604174
49.0,42.42022104393957
50.0,45.036114284262126
51.0,38.31359313937538
52.0,39.36584281492683
53.0,38.033830727297854
54.0,39.335679399209475
55.0,41.3098890278009
56.0,41.850965266694466
57.0,40.47814973272454
58.0,39.264957364767994
59.0,44.263062046940014
60.0,41.7412449342664
61.0,39.18562327682862
62.0,37.67706966203788
,38.36764637076992
,40.67252930757998
,37.377604090155266
,42.64145392185015
,42.088480704015325
,37.689911973571334
,44.31130215443232
,42.30106091356718
