frame,eye_mouth_distance
1,74.8205847355598
2,75.19142106809058
3,75.56097644385808
4,75.11266031348404
5,75.08003798893064
6,70.95853944084273
7,72.66492849282788
8,72.76743132397867
9,74.67144659629092
10,73.93151361121237
11,75.3770131906139
12,76.53113708255184
13,74.37246203047823
14,73.2765658451358
15,74.91806373355432
16,75.96162880003774
17,75.93897674226677
18,74.03457502790985
19,74.62038566965693
20,75.8021876751129
21,75.5267988387851
22,74.93067725024649
23,76.1848265264064
24,74.80043509520343
25,74.08957424406795
26,74.1756992025295
27,74.32664378048143
28,74.18600593285046
29,75.25816829462744
30,74.63689071401338
31,74.88155036757428
32,74.14977242298846
33,72.56729367509195
34,71.78200122369991
35,72.9777657275945
36,74.62024454099321
37,76.56724137931035
38,75.26905138237166
39,73.9447721639057
40,71.93759936892526
41,74.49549113875771
42,74.16480436419461
43,76.12133661089831
44,74.3121560282164
45,73.45307711593655
46,75.8015987993126
47,74.2461528130302
48,75.25886342734195
49,75.45681508962961
50,75.45986218044891
51,72.69238874601461
52,71.35850748030327
53,73.87324902250434
54,78.20615742524045
55,77.06025001272448
56,73.24400745831501
57,73.21897875309178
58,69.83232836832498
59,71.87693474413341
60,73.35941476042484
61,75.12922724116505
62,
