frame,eye_mouth_distance
1,42.87608955074307
2,38.64075838475314
3,40.37685968813319
4,57.06952879067382
5,57.719479227745566
6,40.26956716931379
7,46.63012631602028
8,50.5
9,43.869943093815806
10,55.6920696118133
11,40.34604826378021
12,54.03526437368179
13,42.104446205168195
14,38.0
15,33.89156292907492
16,33.89156292907492
17,33.89156292907492
18,33.417181527835915
19,33.24628505841387
20,33.24628505841387
21,32.74862226804767
22,32.74862226804767
23,31.690046296433
24,36.15051342891425
25,53.85337826406196
26,53.93215894998127
27,52.0
28,53.68348485158654
29,50.28011902123943
30,41.52048962649079
31,43.60071137787179
32,42.02594426490566
33,44.43997394672838
34,49.630948331213794
35,39.0
36,34.863254157184485
37,37.04683013462323
38,35.269058988664334
39,52.771555164150506
40,48.435173117211946
41,52.10332184746942
42,37.35387706695717
43,46.316994814222234
44,49.11978813194621
45,40.707002662663406
46,43.201360591736105
47,43.483059587578374
48,41.57188817769018
49,42.291492312278955
50,42.5
51,42.4481319770955
52,45.57254785274077
53,45.70528027667442
54,39.65968480321502
55,40.18412303350594
56,52.24264281857248
57,51.97954401409496
58,51.92686395614386
59,39.556471794701494
60,
61,
62,
