frame,eye_mouth_distance
1,66.60472691177858
2,77.20451227720595
3,67.25963229657395
4,65.06137753347582
5,57.438175954395646
6,56.470749895632586
7,60.6746295609507
8,75.78075146972124
9,63.19684597793454
10,65.90670531671871
11,80.03823956841842
12,62.66292840103841
13,60.08004619854675
14,63.164512518366
15,61.70425332218826
16,51.016970891821124
17,57.96477753002187
18,68.25727076565718
19,62.271082239117604
20,65.90839432979278
21,69.12384781710418
22,81.30829378510688
23,59.5500039400312
24,70.32578426403266
25,61.25327921808798
26,63.48067958440525
27,56.739526646448276
28,74.25770604946855
29,59.83730021073428
30,69.66835829168664
31,60.1136333119793
32,73.68503619544498
33,77.42584480565118
34,76.83772543150958
35,86.53889143520499
36,86.61801832489446
37,90.85300028315518
38,89.15546026332962
39,80.89280016877059
40,81.72632084109263
41,77.1237548642345
42,82.46173864856294
43,81.00975048763432
44,81.00968371126928
45,80.92795728754082
46,80.41608875463075
47,91.34818973559327
48,78.27956404767596
49,82.05083125645879
50,83.30436414551876
51,82.15299214975974
52,84.92346191848037
53,104.76312234164773
54,90.15507173532312
55,89.17169438704359
56,90.18447578911187
57,82.77434545210231
58,82.61526965526345
59,82.8341592190254
60,83.5704592024502
61,83.1359331298426
62,
