frame,eye_mouth_distance
1.0,33.61970261126242
2.0,33.736137629559124
3.0,33.598031965883294
4.0,33.33235472569607
5.0,34.369646847682176
6.0,33.86866994455712
7.0,33.816181350701086
8.0,33.86923076923077
9.0,35.35331641194123
10.0,33.87307692307692
11.0,33.63076923076923
12.0,34.54223797554093
13.0,33.8612500166124
14.0,32.66404962607251
15.0,32.037960190373816
16.0,32.21803307784951
17.0,33.247240563899936
18.0,33.635433537054475
19.0,32.69089165981908
20.0,34.914653844179206
21.0,34.00591568462792
22.0,35.30690979303356
23.0,33.23401956671937
24.0,33.816181350701086
25.0,37.134914793673666
26.0,37.799559333929224
27.0,32.461505230195684
28.0,32.93098514204523
29.0,32.28357709636052
30.0,31.82531290092853
31.0,32.213157308230954
32.0,24.638767369322334
33.0,35.0269438069157
34.0,34.568203512057025
35.0,26.37207394744063
36.0,23.115794539548062
37.0,34.296903400873305
38.0,24.79942030036027
39.0,25.590748711297625
40.0,32.72921898597432
41.0,35.42835525626872
42.0,34.64920225605681
43.0,34.736920093127026
44.0,33.12324510958867
45.0,35.33600507580025
46.0,35.81905207134354
47.0,35.23502987860847
48.0,26.643243778196194
49.0,31.54108300055651
50.0,31.68309851682208
51.0,26.83538760674017
52.0,30.80852653246707
53.0,31.446153846153845
54.0,34.073704050078085
55.0,35.80931360226764
56.0,37.8060381856258
57.0,36.34365406529441
58.0,36.315875280739384
59.0,33.34193382474211
60.0,31.960915123669018
61.0,32.31412445578964
62.0,33.00015496587632
,34.15906695452351
,33.20123339161615
,33.11632393394285
,33.63461994398006
,26.671643535784245
,26.69027667075695
,33.32825654823851
,30.771156791884913
,34.07354178831429
,34.82075958001363
,34.328636817976154
,34.6767986627296
