frame,eye_mouth_distance
1,58.12722491246251
2,75.07278776008455
3,69.86845027907714
4,78.69099162713478
5,78.00217649727561
6,74.32646848036421
7,73.19119167577544
8,79.16390445638184
9,78.92389383748076
10,78.36363984275421
11,75.59772151032739
12,68.24627319218301
13,68.0959694517781
14,69.37287606820985
15,70.90589483860865
16,70.03213638392248
17,70.28899201182955
18,69.04760203725748
19,67.21490815442179
20,64.84355458360736
21,67.87437969928003
22,68.34566633857705
23,68.65992934465554
24,67.87566855116549
25,67.97121329584952
26,68.23302158903512
27,65.62759531722496
28,66.8425984935771
29,66.4232583477426
30,66.41692661616183
31,67.39777803738755
32,69.75779232576053
33,67.60761315422447
34,66.88718963552779
35,67.08240325406891
36,69.3599602968636
37,69.42520290056635
38,68.52320267517305
39,68.51352999492734
40,67.7494679947494
41,66.87413939446638
42,70.20154145465797
43,72.97819870828765
44,69.97153600909324
45,68.50213295410062
46,68.10106182360629
47,68.06458398849104
48,65.31847761933447
49,67.1017167231957
50,68.78100452375801
51,67.37049836612591
52,68.50713596190079
53,67.89605014299414
54,67.66884741758176
55,66.09787954926365
56,66.59322383213699
57,66.67854692368768
58,66.32742025355711
59,66.57561526955513
60,69.08199484482309
61,68.22912178913074
62,
