frame,eye_mouth_distance
1,32.56329625927112
2,33.70054579247151
3,35.805474712691925
4,35.340344039637145
5,34.112756614310996
6,36.31266908844732
7,33.73550790409306
8,39.481132593034346
9,40.86657188156951
10,38.01681854117836
11,37.67889074047622
12,37.75161223516339
13,33.35895538129869
14,31.829990724689342
15,25.454404153515803
16,29.69861461169552
17,30.932024495509673
18,32.51186709708743
19,31.11739844416395
20,31.328676985261684
21,29.280227011092112
22,29.182395405304067
23,28.708988908667756
24,27.777822994345904
25,26.276540495691542
26,35.0
27,36.15905278011921
28,34.2817324186109
29,29.04126776347043
30,32.89522751664145
31,32.25
32,35.5
33,30.11449366721303
34,31.289678389648355
35,29.09862075304824
36,39.711277637305066
37,30.74161830523534
38,31.22997669952554
39,29.337580521093468
40,36.759925128001505
41,40.026253183505524
42,41.080682118403054
43,31.568932109333442
44,37.4525559019506
45,43.65812226086072
46,41.424240103588296
47,39.363557450672744
48,31.9330204266566
49,30.500116169527082
50,32.48665734444702
51,31.031449300953344
52,31.627769230211047
53,36.33430662387598
54,34.85596151445754
55,34.95129094309982
56,36.63113333881783
57,29.51884049547714
58,29.5
59,
60,
61,
62,
