frame,eye_mouth_distance
1.0,49.114223790959194
2.0,48.21715483180706
3.0,48.697249282403625
4.0,47.76378588238708
5.0,47.83170504132628
6.0,47.622315639389804
7.0,48.70160041905438
8.0,47.50667546074022
9.0,48.440765810958816
10.0,47.698713356611314
11.0,48.17838407463685
12.0,48.987481351156305
13.0,45.87255443017521
14.0,49.2196014128465
15.0,48.51353838981694
16.0,48.41338218224714
17.0,49.13828783087968
18.0,49.155297204301824
19.0,50.26499036861299
20.0,44.95444746046741
21.0,44.97007329360428
22.0,45.73289596179997
23.0,44.98574076126751
24.0,41.92131490302267
25.0,48.12354598433814
26.0,49.85342434476212
27.0,46.377678771900385
28.0,44.93808776651297
29.0,44.44426860929342
30.0,46.66682412961435
31.0,44.68374381538417
32.0,44.80957333241167
33.0,43.261145015860336
34.0,42.343516532733496
35.0,44.06801443825655
36.0,34.90867205459676
37.0,33.02907358687991
38.0,46.53558720111169
39.0,45.687608578333005
40.0,44.79521458816778
41.0,47.2947056059757
42.0,47.10255289556006
43.0,46.574874354300086
44.0,48.36695436938936
45.0,51.11704207488662
46.0,52.0886551867765
47.0,49.743599763801896
48.0,50.831100503715334
49.0,46.08547624324747
50.0,53.10348168708237
51.0,49.06874230405275
52.0,47.358305135107436
53.0,45.682697419526896
54.0,47.081042551741916
55.0,45.70956232229321
56.0,46.02955407719302
57.0,51.18105327768024
58.0,34.091821294419056
59.0,55.34833826186379
60.0,33.8089824567542
61.0,54.88745409966073
62.0,34.85329613906652
,56.01918888431249
,37.27737768185992
,35.19258610096644
,43.881623529483846
,53.15986188696867
,54.75712743726927
,52.062862161508775
,52.46866655466841
,52.213544106680125
,51.5
,52.331288708306026
,51.85879665742137
