frame,eye_mouth_distance
1,20.300548890851445
2,19.320105440009076
3,20.385474425864302
4,24.39102562721668
5,28.661291468898984
6,23.21011134398653
7,30.011488804692267
8,29.323981823863036
9,30.0
10,24.140675693419155
11,33.22196299894628
12,32.95989073109602
13,32.40863825860886
14,30.620870149357287
15,32.37003893955536
16,30.363384135399766
17,34.17281223290805
18,32.91263740943307
19,28.67905847871342
20,27.142207389328487
21,19.906201982460377
22,20.462083706797465
23,25.08125043054903
24,23.262811582549695
25,27.99559455021778
26,24.96810765593465
27,21.319975468888245
28,26.809413026269027
29,31.54397964121255
30,27.099409165438477
31,32.03469165341738
32,31.23921883259294
33,27.485545897640435
34,25.728564858154584
35,23.5
36,34.28229821916074
37,35.10718451160859
38,25.783952316792053
39,33.44600414299214
40,23.471370123049798
41,27.834034922436516
42,31.00351208160298
43,31.9346294733701
44,29.581066814218318
45,28.87288147010465
46,32.00043400200194
47,32.7726444830913
48,34.11973502822814
49,39.528336017159894
50,36.85274165478124
51,30.688066188215167
52,34.06811324183721
53,32.36706475171831
54,30.588641433834677
55,30.91780597872495
56,30.392316245069765
57,31.25063065340356
58,30.48058687078355
59,30.347488119555344
60,33.02227277525837
61,
62,
