frame,eye_mouth_distance
1.0,35.91737051514312
2.0,36.34419350310983
3.0,36.18058935218662
4.0,36.6116964282897
5.0,36.39766832985411
6.0,37.39578460262938
7.0,35.79078607498974
8.0,36.920915575299865
9.0,37.00473691678236
10.0,36.15921365895274
11.0,33.33088961699985
12.0,32.13597031731412
13.0,34.93791717761635
14.0,33.79758482985865
15.0,34.792189065111266
16.0,33.288041449146256
17.0,37.93782995701426
18.0,37.47392125816822
19.0,38.04417903994683
20.0,36.567482092179745
21.0,35.97504272061481
22.0,36.18148467946899
23.0,36.561652629657175
24.0,35.5807850289025
25.0,33.15878828478358
26.0,33.83003331133675
27.0,32.95535584445021
28.0,33.68864562113117
29.0,33.04044804689401
30.0,33.34864844249579
31.0,33.95935668725443
32.0,32.715029310563374
33.0,33.34864844249579
34.0,32.599022609146324
35.0,33.08643330680292
36.0,31.856099004781225
37.0,32.79643996814824
38.0,33.26067956336887
39.0,32.34226481375028
40.0,32.73024206541599
41.0,33.38823956722061
42.0,34.87374606065309
43.0,36.81559621389368
44.0,40.51036614466735
45.0,33.75599012791644
46.0,35.730945954712524
47.0,35.388569274408674
48.0,31.540504541169394
49.0,32.41538461538462
50.0,31.887979230055567
51.0,35.02752970924217
52.0,34.39485294512717
53.0,34.99053942628513
54.0,34.89819799978568
55.0,34.81256525409777
56.0,35.37754041564933
57.0,33.00592514111066
58.0,34.717515205100305
59.0,34.60699528608633
60.0,37.501749672514585
61.0,37.257538746841895
62.0,40.53214925101115
,36.93393787067015
,37.11511829644708
,36.626033982582655
,36.8049079607598
,36.49716751562845
,35.83897923256789
,36.793430194598265
,36.714434088807
,36.26700340433873
,33.03768832406064
,33.42040029562838
,32.791302386381695
,33.51097000321459
,31.922093438635105
