frame,center,eyes_ratio,MOA
1,127.0,0.5416666666666666,1.0000000000000002
2,127.0,0.4583333333333333,0.9021342216356464
3,133.0,0.703125,1.0
4,133.0,0.6041666666666667,0.9973571218546
5,132.0,0.515625,0.9973571218546
6,128.0,0.5416666666666666,0.9960532893488778
7,129.0,0.5208333333333333,0.9975295184354296
8,130.0,0.703125,1.0
9,134.0,0.78125,0.9417419115948374
10,134.0,0.78125,0.894427190999916
11,129.0,0.6770833333333333,0.8831157194574105
12,127.0,0.5208333333333333,0.9157882087939494
13,126.0,0.4739583333333333,0.8574929257125442
14,123.0,0.703125,0.8073911222578978
15,124.0,0.6354166666666666,0.8020431103403957
16,124.0,0.6822916666666667,0.7639486629921768
17,124.0,0.5833333333333333,0.7727262545252342
18,124.0,0.65625,0.7999999999999999
19,124.0,0.703125,0.8151804082662737
20,125.0,0.5625,0.9103664774626048
21,125.0,0.7291666666666667,0.8214957220650596
22,130.0,0.5416666666666666,0.8574929257125442
23,128.0,0.5625,0.8882176431559486
24,128.0,0.5625,0.8882176431559486
25,127.0,0.5625,0.8741572761215377
26,130.0,0.6770833333333334,0.9176434719487232
27,131.0,0.5885416666666667,0.9005516363645784
28,131.0,0.5885416666666667,0.9647638212377322
29,130.0,0.609375,0.98058067569092
30,131.0,0.5833333333333334,0.9965457582448796
31,131.0,0.6354166666666666,0.9970544855015814
32,131.0,0.5833333333333334,0.988684879838926
33,125.0,0.5416666666666666,0.98058067569092
34,124.0,0.4947916666666667,0.9871673987372204
35,127.0,0.5208333333333333,0.9852117548196744
36,132.0,0.5208333333333333,0.9658855493432024
37,124.0,0.71875,0.9647638212377322
38,125.0,0.7760416666666667,0.9524241471993242
39,126.0,0.5416666666666666,0.9647638212377322
40,126.0,0.6354166666666666,0.9647638212377322
41,126.0,0.4583333333333333,0.9586917649124704
42,123.0,0.5885416666666667,0.9138115486202572
43,122.0,0.703125,0.9181422776021256
44,125.0,0.703125,0.9427778841259972
45,130.0,0.6770833333333333,0.813733471206735
46,128.0,0.5416666666666666,0.9647638212377322
47,127.0,0.5885416666666667,0.953072925334564
48,127.0,0.5625,0.8214957220650596
49,126.0,0.5625,0.813733471206735
50,126.0,0.6510416666666667,0.847998304005088
51,127.0,0.5677083333333334,0.8944271909999159
52,127.0,0.6302083333333334,0.8741572761215377
53,126.0,0.6510416666666667,0.847998304005088
54,127.0,0.609375,0.901340313144074
55,132.0,0.5833333333333333,0.9563515710513388
56,131.0,0.703125,0.9747323185282744
57,132.0,0.609375,0.9747323185282744
58,134.0,0.5885416666666667,0.9597374070082708
59,132.0,0.7135416666666667,0.970142500145332
60,136.0,0.5416666666666667,0.9103664774626048
61,140.0,0.6666666666666667,0.9846232660466404
62,142.0,0.6458333333333333,0.9846232660466404
63,140.0,0.8489583333333333,0.9738412097417932
64,140.0,0.7916666666666667,0.988767049205314
65,141.0,0.8229166666666667,1.0000000000000002
66,147.0,0.5208333333333334,0.9284766908852594
67,147.0,0.59375,0.861365903383803
68,144.0,0.4791666666666667,0.6726727939963125
69,142.0,0.359375,0.9524241471993242
70,137.0,0.4791666666666667,0.9660087468166756
