frame,center,eyes_ratio,MOA
1,134.0,0.5269230769230769,0.9701425001453319
2,134.0,0.5576923076923077,0.9325680982740896
3,135.0,0.6000000000000001,0.9578262852211513
4,137.0,0.5692307692307692,0.9805806756909201
5,136.0,0.6000000000000001,0.9578262852211513
6,136.0,0.6102564102564103,0.9647638212377322
7,137.0,0.4846153846153846,0.96363383291291
8,137.0,0.6192307692307693,0.9701425001453319
9,138.0,0.55,0.9459459459459462
10,138.0,0.5076923076923077,0.9656157585206697
11,138.0,0.44358974358974357,0.9693340879652035
12,139.0,0.5269230769230769,0.9359999999999999
13,139.0,0.6102564102564103,0.96363383291291
14,140.0,0.858974358974359,0.9701425001453319
15,142.0,0.9487179487179487,0.972511496915214
16,140.0,0.5269230769230769,0.9459459459459462
17,140.0,0.5076923076923077,0.9561999555074318
18,140.0,0.5038461538461538,0.9021342216356465
19,140.0,0.5076923076923077,0.9359999999999999
20,138.0,0.44358974358974357,0.9359999999999999
21,140.0,0.5269230769230769,0.9359999999999999
22,139.0,0.5269230769230769,0.936980204786319
23,139.0,0.5076923076923077,0.936980204786319
24,138.0,0.44358974358974357,0.946649906050144
25,138.0,0.41923076923076924,0.946649906050144
26,138.0,0.5269230769230769,0.946649906050144
27,137.0,0.55,0.9486832980505138
28,136.0,0.5269230769230769,0.936980204786319
29,137.0,0.5269230769230769,0.936980204786319
30,134.0,0.5269230769230769,0.9716676031619469
31,134.0,0.5871794871794871,0.9816649588223979
32,134.0,0.4846153846153846,0.939793423488437
33,133.0,0.4846153846153846,0.9861570423161174
34,134.0,0.4846153846153846,0.9647638212377322
35,134.0,0.5615384615384615,0.9578262852211513
36,133.0,0.6461538461538462,0.9578262852211513
37,135.0,0.6461538461538462,0.9244805922890543
38,135.0,0.6461538461538462,0.9561999555074318
39,132.0,0.7025641025641025,0.9363291775690447
40,133.0,0.55,0.9304083928170914
41,134.0,0.7333333333333334,0.946649906050144
42,131.0,0.9487179487179487,0.9530729253345639
43,134.0,0.65,0.9701425001453319
44,134.0,0.6102564102564103,0.961187384498367
45,140.0,0.3076923076923077,0.8320502943378437
46,138.0,0.2948717948717949,0.8393855177076133
47,134.0,0.7025641025641025,0.8877545314489294
48,132.0,0.9102564102564104,0.9421026317177149
49,132.0,0.9615384615384616,0.9778024140774093
50,134.0,0.6461538461538462,0.9363291775690445
51,135.0,0.6974358974358974,0.929681500465451
52,135.0,0.7589743589743589,0.9778024140774093
53,137.0,0.46153846153846156,0.9119215051751065
54,136.0,0.6128205128205129,0.888217643155949
55,136.0,0.6128205128205129,0.9711364222667794
56,136.0,0.5038461538461538,0.9761870601839528
57,138.0,0.4807692307692308,0.9832820049844601
58,137.0,0.523076923076923,0.9919979117236188
59,137.0,0.6128205128205129,0.929681500465451
60,143.0,0.5871794871794871,0.9711364222667794
61,143.0,0.5038461538461538,0.8541985556144385
62,143.0,0.5871794871794871,0.9363291775690447
63,142.0,0.6974358974358974,0.7452413135250994
64,143.0,0.6358974358974359,0.6985367247883852
65,143.0,0.6358974358974359,0.9379944988291136
66,144.0,0.8179487179487179,0.9711364222667794
67,143.0,0.9102564102564104,0.9805806756909201
68,144.0,0.785897435897436,0.9711364222667794
69,142.0,0.5461538461538462,0.8178064193007665
70,142.0,0.5038461538461538,0.803947205831013
71,142.0,0.5038461538461538,0.7633862853691146
72,144.0,0.7282051282051283,0.9984603532054125
73,145.0,0.9102564102564104,0.9711364222667794
