frame,center,eyes_ratio,MOA
1,75.0,0.39935064935064934,0.9886848798389261
2,79.0,0.8165584415584416,0.9904048953654891
3,75.0,0.8295454545454546,1.0000000000000002
4,73.0,0.8503787878787878,0.9970544855015814
5,72.0,1.0,0.9916330987035894
6,81.0,0.7110389610389611,0.9856222548132666
7,83.0,0.7483766233766234,0.9892034623538708
8,83.0,0.7840909090909092,0.9892034623538708
9,77.0,0.6737012987012987,0.9970544855015814
10,75.0,0.7094155844155845,0.9975295184354296
11,80.0,0.6425865800865801,0.997164120486613
12,81.0,0.5925324675324675,0.9881739033591791
13,78.0,0.5289502164502164,0.9973337235915658
14,78.0,0.6168831168831168,0.9970544855015814
15,81.0,0.6558441558441559,0.9783497031189411
16,82.0,0.8165584415584416,0.98058067569092
17,80.0,0.6931818181818181,0.997164120486613
18,80.0,0.6282467532467533,0.9881739033591791
19,81.0,0.612012987012987,0.9963980072059785
20,80.0,0.6558441558441559,0.997164120486613
21,81.0,0.7242965367965368,0.997164120486613
22,81.0,0.7242965367965368,0.9977851578566088
23,80.0,0.4112554112554112,0.9907115796044094
24,80.0,0.6231060606060606,0.9973337235915658
25,80.0,0.6558441558441559,0.9881739033591791
26,79.0,0.7353896103896104,0.9967290481146758
27,77.0,0.6645021645021645,0.9882352941176471
28,78.0,0.8087121212121212,0.9965457582448796
29,78.0,0.43614718614718617,0.997164120486613
30,80.0,0.6737012987012987,0.9759968962268128
31,80.0,0.7632575757575758,0.9881739033591791
32,80.0,0.7242965367965368,0.9881739033591791
33,80.0,0.6231060606060606,0.9881739033591791
34,80.0,0.560064935064935,0.9609069544270731
35,79.0,0.5957792207792207,0.9551573261744535
36,78.0,0.560064935064935,0.9892034623538708
37,77.0,0.5762987012987013,0.9973337235915658
38,75.0,0.672077922077922,0.9970544855015814
39,75.0,0.5974025974025974,0.9970544855015814
40,80.0,0.7288961038961039,0.9909924304103233
41,73.0,0.529491341991342,0.9977306584652562
42,74.0,0.5146103896103896,0.9979517409161515
43,77.0,0.7110389610389611,0.9932892160846685
44,80.0,0.6915584415584416,0.9973337235915658
45,74.0,0.7305194805194806,0.9916330987035894
46,73.0,0.5957792207792207,0.9978491457990448
47,75.0,0.5451839826839826,0.9904048953654891
48,79.0,0.7353896103896104,0.9975295184354296
49,78.0,0.6574675324675325,0.9904048953654891
50,76.0,0.4867424242424242,0.9977851578566088
51,75.0,0.560064935064935,0.9909924304103233
52,77.0,0.6737012987012987,0.9904048953654891
53,78.0,0.7094155844155845,0.9892034623538708
54,75.0,0.8276515151515151,0.9975295184354296
55,77.0,0.7110389610389611,0.9846578253840005
56,77.0,0.7288961038961039,0.9902017961502156
57,77.0,0.5911796536796536,0.9925563742332215
58,74.0,0.5911796536796536,0.9975295184354296
59,79.0,0.6915584415584416,0.9886848798389261
60,78.0,0.8522727272727273,0.9831016842512482
61,76.0,0.8503787878787878,0.9902017961502156
62,76.0,0.785443722943723,0.9902017961502156
63,79.0,0.637987012987013,0.9973571218545999
64,77.0,0.785443722943723,0.9977306584652562
65,78.0,0.6723484848484849,0.9902017961502156
66,75.0,0.8271103896103896,0.9977306584652562
67,75.0,0.6363636363636364,0.9973337235915658
68,75.0,0.8062770562770563,0.9975295184354296
69,76.0,0.9534632034632035,0.9892034623538708
70,76.0,0.6915584415584416,0.9892034623538708
71,78.0,0.7938311688311688,0.9778024140774095
72,78.0,0.8503787878787878,0.9904048953654891
73,76.0,0.6333874458874459,0.9977306584652562
74,76.0,0.47294372294372294,0.9899494936611665
75,79.0,0.663961038961039,0.9904048953654891
76,81.0,0.7288961038961039,0.9881739033591791
77,79.0,0.6385281385281385,0.9904048953654891
78,77.0,0.5303030303030303,0.9967290481146758
79,75.0,0.5303030303030303,0.9973337235915658
80,74.0,0.7632575757575758,0.9975295184354296
81,77.0,0.5064935064935064,0.9979517409161515
82,78.0,0.43614718614718617,0.9978491457990448
83,76.0,0.6036255411255411,0.9846578253840005
84,76.0,0.4867424242424242,0.9831016842512482
