frame,center,eyes_ratio,MOA
1,275.0,0.5985714285714285,0.9992218234090148
2,273.0,0.43658730158730163,0.9978785210021862
3,273.0,0.4988095238095238,0.9994654477038655
4,274.0,0.43658730158730163,0.9999454673110207
5,273.0,0.29928571428571427,0.9950136502106169
6,273.0,0.3319047619047619,0.9938073703578284
7,274.0,0.44126984126984126,0.9948440910474308
8,273.0,0.3990476190476191,0.9909967176075642
9,273.0,0.43658730158730163,0.9900791771369061
10,272.0,0.38301587301587303,0.9872411207126471
11,272.0,0.43412698412698414,0.979311663394997
12,271.0,0.5852380952380952,0.9765237734639312
13,272.0,0.5745238095238094,0.9661124255247934
14,271.0,0.5852380952380952,0.9847835588179367
15,270.0,0.8123809523809524,0.9882102372837739
16,267.0,0.5745238095238094,0.9890443670930281
17,270.0,0.4565476190476191,0.9847835588179367
18,270.0,0.6952777777777778,0.9904048953654893
19,268.0,0.46765873015873016,0.983737000946132
20,268.0,0.5234126984126983,0.982584919065125
21,268.0,0.46765873015873016,0.9900791771369061
22,268.0,0.4276984126984127,0.9900791771369061
23,268.0,0.3252380952380952,0.9948440910474308
24,274.0,0.4587301587301587,0.9999669525272964
25,280.0,0.49662698412698414,0.9995110916024308
26,283.0,0.4876984126984127,1.0
27,284.0,0.4523809523809524,0.9992218234090148
28,285.0,0.36,0.9994932654659366
29,284.0,0.2979761904761905,0.9977595649764135
30,284.0,0.6914285714285715,0.9999999999999998
31,280.0,0.3812698412698413,0.9978983626048054
32,278.0,0.8301587301587301,0.9992143317920923
33,275.0,0.9299999999999999,0.9994259471398348
34,275.0,0.8123809523809524,0.9980031131477182
35,274.0,0.7108333333333334,0.9981174637847477
36,275.0,0.9266666666666667,0.9994801143396994
37,275.0,0.8445238095238096,0.9976705216959761
38,274.0,0.8605952380952382,0.9991857215367466
39,275.0,0.8939285714285714,0.9979473707581299
40,276.0,0.8428174603174603,0.9977595649764135
41,277.0,0.7733333333333334,0.9981720622420935
42,276.0,0.95,0.9994611183037007
43,278.0,0.7946031746031746,0.9994611183037007
44,278.0,0.8944444444444444,0.9975915427471086
45,279.0,0.37412698412698414,0.9979473707581299
46,279.0,0.5341269841269841,0.9996446339617708
47,278.0,0.5341269841269841,0.9994801143396994
48,276.0,0.8766666666666667,0.9995079875190215
49,276.0,0.8266666666666667,0.9999709921083674
50,278.0,0.8428174603174603,0.9999999999999999
51,278.0,0.8766666666666667,0.9994611183037007
52,276.0,0.8605952380952382,0.9994611183037007
53,276.0,0.8588888888888889,0.9994932654659366
54,278.0,0.8428174603174603,0.997245220674908
55,277.0,0.8123809523809524,0.9995357531405903
56,277.0,0.7590476190476191,1.0
57,279.0,0.4187698412698413,0.997245220674908
58,291.0,0.5009920634920635,0.9970848361081456
59,299.0,0.4857142857142857,0.9991330730923519
60,301.0,0.5543650793650794,0.9969266272070628
